"","iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"426","AG","Antigua and Barbuda",1961,NA,NA,55403,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"427","AG","Antigua and Barbuda",1962,NA,NA,56311,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"428","AG","Antigua and Barbuda",1963,NA,NA,57368,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"429","AG","Antigua and Barbuda",1964,NA,NA,58500,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"430","AG","Antigua and Barbuda",1965,NA,NA,59653,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"431","AG","Antigua and Barbuda",1966,NA,NA,60818,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"432","AG","Antigua and Barbuda",1967,NA,NA,62002,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"433","AG","Antigua and Barbuda",1968,NA,NA,63176,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"434","AG","Antigua and Barbuda",1969,NA,NA,64307,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"435","AG","Antigua and Barbuda",1970,NA,66.8536585365854,65369,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"436","AG","Antigua and Barbuda",1971,NA,NA,66338,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"437","AG","Antigua and Barbuda",1972,2.614,NA,67205,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"438","AG","Antigua and Barbuda",1973,NA,NA,67972,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"439","AG","Antigua and Barbuda",1974,NA,NA,68655,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"440","AG","Antigua and Barbuda",1975,NA,NA,69253,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"441","AG","Antigua and Barbuda",1976,NA,NA,69782,NA,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"442","AG","Antigua and Barbuda",1977,2.307,NA,70223,941.919930454288,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"443","AG","Antigua and Barbuda",1978,NA,NA,70508,1061.66043900776,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"444","AG","Antigua and Barbuda",1979,NA,NA,70553,1307.39641279195,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"445","AG","Antigua and Barbuda",1980,NA,NA,70301,1565.64863547914,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"446","AG","Antigua and Barbuda",1981,NA,NA,69750,1784.41512313895,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"447","AG","Antigua and Barbuda",1982,2,72.2480487804878,68950,2000.7520716673,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"448","AG","Antigua and Barbuda",1983,NA,NA,67958,2255.36910429153,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"449","AG","Antigua and Barbuda",1984,NA,NA,66863,2595.02427421436,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"450","AG","Antigua and Barbuda",1985,NA,NA,65744,3070.43936060873,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"451","AG","Antigua and Barbuda",1986,NA,NA,64605,3806.14955426997,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"452","AG","Antigua and Barbuda",1987,1.9,73.0082926829268,63484,4512.53967952176,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"453","AG","Antigua and Barbuda",1988,NA,NA,62538,5415.84780956705,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"454","AG","Antigua and Barbuda",1989,NA,NA,61967,6025.84767755551,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"455","AG","Antigua and Barbuda",1990,NA,NA,61906,6325.24090483941,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"456","AG","Antigua and Barbuda",1991,NA,NA,62412,6575.48066748281,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"457","AG","Antigua and Barbuda",1992,1.7,74.2463414634146,63434,6680.37575242046,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"458","AG","Antigua and Barbuda",1993,NA,NA,64868,7037.93893828045,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"459","AG","Antigua and Barbuda",1994,NA,NA,66550,7514.48354706237,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"460","AG","Antigua and Barbuda",1995,NA,NA,68349,7230.32068222522,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"461","AG","Antigua and Barbuda",1996,NA,NA,70245,7702.6704006853,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"462","AG","Antigua and Barbuda",1997,1.7,74.7317073170732,72232,8027.63082511141,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"463","AG","Antigua and Barbuda",1998,NA,NA,74206,8355.61833591538,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"464","AG","Antigua and Barbuda",1999,NA,NA,76041,8572.37332938458,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"465","AG","Antigua and Barbuda",2000,NA,NA,77648,10144.4131381116,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"466","AG","Antigua and Barbuda",2001,NA,NA,78972,9855.53812128073,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"467","AG","Antigua and Barbuda",2002,1.7,75.280487804878,80030,10077.5443493079,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"468","AG","Antigua and Barbuda",2003,NA,NA,80904,10496.8203536397,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"469","AG","Antigua and Barbuda",2004,NA,NA,81718,11076.063615527,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"470","AG","Antigua and Barbuda",2005,NA,NA,82565,12135.5410292779,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"471","AG","Antigua and Barbuda",2006,NA,NA,83467,13599.908821238,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"472","AG","Antigua and Barbuda",2007,NA,NA,84397,15276.0681528682,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"473","AG","Antigua and Barbuda",2008,NA,NA,85349,15786.357704293,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"474","AG","Antigua and Barbuda",2009,NA,NA,86300,13979.2626153384,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"475","AG","Antigua and Barbuda",2010,NA,NA,87233,13017.3105149215,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"476","AG","Antigua and Barbuda",2011,NA,NA,88152,12757.3609934692,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"477","AG","Antigua and Barbuda",2012,NA,NA,89069,13207.1639715027,NA,"ATG","Latin America & Caribbean (all income levels)","Saint John's","-61.8456","17.1175","Upper middle income","IBRD"
"478","AL","Albania",1960,5.951,62.2543658536585,1618829,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"479","AL","Albania",1961,5.891,63.2734634146342,1668531,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"480","AL","Albania",1962,5.808,64.1623414634146,1719181,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"481","AL","Albania",1963,5.704,64.8870975609756,1770530,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"482","AL","Albania",1964,5.586,65.4376829268293,1822299,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"483","AL","Albania",1965,5.458,65.8294390243903,1874302,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"484","AL","Albania",1966,5.329,66.1000731707317,1926382,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"485","AL","Albania",1967,5.202,66.3118048780488,1978582,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"486","AL","Albania",1968,5.083,66.5164390243903,2031167,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"487","AL","Albania",1969,4.972,66.7384634146342,2084532,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"488","AL","Albania",1970,4.872,66.9894390243903,2138966,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"489","AL","Albania",1971,4.778,67.265512195122,2194588,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"490","AL","Albania",1972,4.688,67.5444634146342,2251320,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"491","AL","Albania",1973,4.598,67.813512195122,2309029,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"492","AL","Albania",1974,4.507,68.0722682926829,2367499,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"493","AL","Albania",1975,4.417,68.3258292682927,2426592,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"494","AL","Albania",1976,4.33,68.5777073170732,2486256,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"495","AL","Albania",1977,4.247,68.8343414634146,2546617,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"496","AL","Albania",1978,4.17,69.0996341463415,2607936,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"497","AL","Albania",1979,4.099,69.3770731707317,2670572,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"498","AL","Albania",1980,4.037,69.6740487804878,2734776,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"499","AL","Albania",1981,3.985,70.0004634146341,2799345,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"500","AL","Albania",1982,3.942,70.351243902439,2863902,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"501","AL","Albania",1983,3.904,70.7154146341463,2930351,NA,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"502","AL","Albania",1984,3.865,71.076487804878,3001325,641.130985905004,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"503","AL","Albania",1985,3.816,71.3975853658537,3077930,638.541026159301,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"504","AL","Albania",1986,3.747,71.6373658536586,3162225,687.411558633557,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"505","AL","Albania",1987,3.65,71.7749268292683,3251512,663.268318247019,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"506","AL","Albania",1988,3.527,71.8093658536585,3336434,637.207269797634,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"507","AL","Albania",1989,3.38,71.7542195121951,3404408,685.912203237685,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"508","AL","Albania",1990,3.219,71.6454390243903,3446882,609.717698488083,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"509","AL","Albania",1991,3.058,71.5314878048781,3459763,329.261478045316,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"510","AL","Albania",1992,2.91,71.4652195121951,3446858,205.825877555183,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"511","AL","Albania",1993,2.784,71.487,3417280,359.370914122738,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"512","AL","Albania",1994,2.683,71.6177317073171,3384367,586.719178474028,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"513","AL","Albania",1995,2.604,71.8702926829268,3357858,722.037368132086,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"514","AL","Albania",1996,2.54,72.2410731707317,3341043,901.879398910357,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"515","AL","Albania",1997,2.478,72.6960731707317,3331317,659.265904088532,NA,"ALB","Europe & Central Asia (all income levels)","Tirane","19.8172","41.3317","Upper middle income","IBRD"
